cipher,security,ratio,energy,power,duration
sc_chacha8_neon,0.5,4,0.0,0E+5,0.0
sc_chacha20_neon,1.5,4,0.0,0E+5,0.00700085
sc_freestyle_fast,2.0,4,0.120410,0.765326,0.113848
sc_freestyle_balanced,2.5,4,0.274515,0.748421,0.334117
sc_freestyle_secure,3.0,4,1,1,1
