cipher,security,ratio,energy,power,duration
sc_chacha8_neon,0.5,1,0.000000,0.0,4.06006 (2.98834 + 1.05814)
sc_chacha8_neon,0.5,2,0.000000,0.0,4.09172 (2.04793 + 2.02956)
sc_chacha8_neon+sc_freestyle_fast,0.875,1,0.000000,0.0,8.80105 (3.15287 + 5.577)
sc_chacha8_neon+sc_freestyle_fast,1.25,2,0.000000,0.00,12.9484 (2.1339 + 10.8182)
sc_freestyle_fast+sc_chacha8_neon,0.875,1,0.000000,0.00,17.3416 (16.0417 + 1.25156)
sc_freestyle_fast+sc_chacha8_neon,1.25,2,0.000000,0.000,13.063 (10.8742 + 2.18721)
sc_freestyle_fast,2.0,1,0.000000,0.00,21.5332 (16.1293 + 5.39175)
sc_freestyle_fast,2.0,2,0.000000,0.00,21.2461 (10.6178 + 10.6263)
