cipher,security,energy,power,duration
sc_chacha20_neon,1.5,0.001969726662629091322192371582,0.01803107349102580240219909899,0.003915566666183950688632482078
sc_chacha8_neon,0.5,0,0.0,0
sc_freestyle_balanced,2.5,0.2476924143624283799225436734,0.6605752990087693497862947318,0.2998970763952421565266845742
sc_freestyle_fast,2.0,0.09738951741234062589228993103,0.8009190152610424638046113231,0.06803389825184567359010250559
sc_freestyle_secure,3.0,1,1,1
