cipher,security,ratio,energy,power,duration
sc_chacha8_neon,0.5,0,0.00,0,0.0
sc_chacha20_neon,1.5,0,0.00137613,0.114302,0.000300172
sc_freestyle_fast,2.0,0,0.0782444,0.792255,0.0774473
sc_freestyle_balanced,2.5,0,0.260741,0.827186,0.274569
sc_freestyle_secure,3.0,0,1,1,1
