cipher,security,ratio,energy,power,duration
sc_chacha8_neon,0.5,0,0.0,0.0,0.00783655
sc_chacha20_neon,1.5,0,0.00291726,0.108450,0.0
sc_freestyle_fast,2.0,0,0.0648305,0.260946,0.111053
sc_freestyle_balanced,2.5,0,0.245574,0.612614,0.306415
sc_freestyle_secure,3.0,0,1,1,1
