cipher,security,ratio,energy,power,duration
sc_chacha8_neon,0.5,0,5.03172,0.991482,5.07495
sc_freestyle_balanced,2.5,0,9.89807,1.94187,5.09718
sc_freestyle_balanced+sc_chacha8_neon,2.5,0,9.92749,1.97779,5.01948
