cipher,security,ratio,energy,power,duration
sc_chacha8_neon,0.5,4,0.0,0.123866,0.0
sc_chacha20_neon,1.5,4,0.00307659,0,0.0128461
sc_freestyle_fast,2.0,4,0.0863075,0.732936,0.0826519
sc_freestyle_balanced,2.5,4,0.249211,0.580059,0.305997
sc_freestyle_secure,3.0,4,1,1,1
